LDCT_PSNR,Enhanced_PSNR,Bilateral_Lung_PSNR,NLM_Lung_PSNR,BM3D_Lung_PSNR,LDCT_SSIM,Enhanced_SSIM,Bilateral_Lung_SSIM,NLM_Lung_SSIM,BM3D_Lung_SSIM
27.71738,26.8458,26.85102,27.236298,27.635262,0.9523155825297657,0.9651209820271964,0.9674993159635026,0.966495826630417,0.9731529142182219
27.893383,26.64873,26.629278,26.92753,27.393627,0.956771636746918,0.9676367662679777,0.9693179637341274,0.9680758021886794,0.9753709954541756
27.948275,26.814404,26.71284,26.853178,27.509022,0.9605805505334886,0.9700740906689349,0.9710980871437652,0.9695211382889699,0.9768363605529918
27.730663,26.64419,26.549496,26.868454,27.374039,0.9584447959732659,0.9692095912586489,0.9709129817798692,0.9698870900565618,0.9762715117451783
27.604235,26.566616,26.60268,26.970976,27.319822,0.962166899448516,0.9719567970941796,0.9742288292238844,0.9732515436994482,0.978769344234947
27.802494,26.740566,26.761276,26.984581,27.530968,0.9582065763222161,0.968437259138598,0.970527722087383,0.9689623290560079,0.9760705089163767
27.993708,26.985483,26.881214,27.081602,27.77592,0.972265696750084,0.9785222108420065,0.9790556282877073,0.9777772108390275,0.9832814118968899
27.943983,26.79901,26.611141,26.918076,27.619774,0.9763061501366629,0.980783231685793,0.9816719443704196,0.9810767405510713,0.9853306360576879
27.92959,26.948729,26.729877,27.06732,27.710426,0.9698511166233403,0.9769043418855673,0.9772030879242751,0.9763223966381803,0.9818173250021
27.998661,27.133722,26.961784,27.157183,27.933443,0.9651105127531784,0.9722893185264988,0.9724304262654514,0.9708052894018223,0.9779844904970373
27.956781,26.926193,26.730686,26.94197,27.692928,0.9664672681096466,0.972629290341653,0.9731556569039935,0.9713109391008796,0.9783424348428909
28.004906,26.706121,26.526546,26.704937,27.453922,0.967751133901631,0.9735479165309687,0.9739893289221104,0.972144525643214,0.9794298014361227
28.11509,27.234009,27.068861,27.023108,27.970877,0.9750246868250675,0.9806497080885977,0.9812504011783258,0.979562839297518,0.9849711557225092
27.866343,26.713514,26.605766,26.76594,27.246033,0.9785287912112834,0.9825050395851193,0.9833376606570636,0.9826449781023521,0.9856923256256765
27.872477,26.379887,26.082329,26.371195,26.92387,0.9770273477259614,0.9810524828650884,0.9810284832851416,0.9805411717734739,0.9843781049840973
27.966251,26.416122,26.337748,26.643692,26.949955,0.9781487873550547,0.9814564822125178,0.9809326918392386,0.9800513702819377,0.9841494794884529
27.904766,26.417095,25.968744,26.37997,26.968285,0.9751568631441876,0.9791229385479585,0.9786195610012818,0.9779482039158138,0.9822970550697561
27.879896,26.094288,25.614708,26.146097,26.638027,0.9753291586816109,0.978537636657456,0.9775666239483775,0.9768649750359346,0.981707680232461
27.70145,25.758265,25.263763,25.828382,26.292988,0.975152666167501,0.9785925375758343,0.9779454694629475,0.977750042373122,0.9822479069584349
27.59991,25.91058,25.481998,25.979645,26.436348,0.9721922782251072,0.9774505977019315,0.976686728212586,0.9764384793299486,0.9814576312864554
27.741371,26.158909,25.92787,26.367622,26.727863,0.971313621095895,0.9760476782085491,0.9760721781239546,0.975095388994698,0.9801525196751395
27.72213,26.257523,25.966585,26.411407,26.810923,0.9712322936258516,0.9762925641675907,0.9759328790098518,0.9753442351123909,0.9802943857385806
27.733385,26.13319,26.007002,26.335737,26.726788,0.9725499174510382,0.9764977564070888,0.9767410660207353,0.9760775275849809,0.9807143757637837
27.567137,25.916756,25.658876,26.060305,26.435513,0.9688796678060939,0.9745561630657018,0.97408674977941,0.9736086773409387,0.9787079639560916
27.807856,26.48391,26.266634,26.643974,27.081623,0.9741469674608209,0.9793004765705029,0.979104347192613,0.9784957915030318,0.982802151359855
27.858402,26.170351,25.938513,26.29943,26.715683,0.9710796954309511,0.9760907578005567,0.9767524543912184,0.9758001971065604,0.9805780949175547
27.710932,26.28635,26.014297,26.397594,26.867401,0.9773007817803848,0.9812346264278462,0.981419784818183,0.9809689388646609,0.984639922096839
